paper,area,year
3694,Pharmacology & Pharmacy,2019.0
3695,Computer Science,2019.0
3695, Engineering,2019.0
3696,Plant Sciences,2019.0
3696, Environmental Sciences & Ecology,2019.0
3696, Forestry,2019.0
3697,Immunology,2019.0
3697, Surgery,2019.0
3697, Transplantation,2019.0
3698,Immunology,2019.0
3698, Surgery,2019.0
3698, Transplantation,2019.0
3698,Immunology,2019.0
3698, Surgery,2019.0
3698, Transplantation,2019.0
3698,Immunology,2019.0
3698, Surgery,2019.0
3698, Transplantation,2019.0
3699,General & Internal Medicine,2019.0
3699,General & Internal Medicine,2019.0
3700,General & Internal Medicine,2019.0
3700,General & Internal Medicine,2019.0
3700,General & Internal Medicine,2019.0
3701,Pharmacology & Pharmacy,2019.0
3702,Life Sciences & Biomedicine - Other Topics,2019.0
3702,Life Sciences & Biomedicine - Other Topics,2019.0
3703,Endocrinology & Metabolism,2019.0
3703,Endocrinology & Metabolism,2019.0
3703,Endocrinology & Metabolism,2019.0
3704,Endocrinology & Metabolism,2019.0
3704,Endocrinology & Metabolism,2019.0
3705,Mycology,2019.0
3706,Engineering,2019.0
3706, Instruments & Instrumentation,2019.0
3706,Engineering,2019.0
3706, Instruments & Instrumentation,2019.0
3707,General & Internal Medicine,2019.0
3707,General & Internal Medicine,2019.0
3707,General & Internal Medicine,2019.0
3707,General & Internal Medicine,2019.0
3707,General & Internal Medicine,2019.0
3708,General & Internal Medicine,2019.0
3708,General & Internal Medicine,2019.0
3708,General & Internal Medicine,2019.0
3708,General & Internal Medicine,2019.0
3708,General & Internal Medicine,2019.0
3708,General & Internal Medicine,2019.0
3708,General & Internal Medicine,2019.0
3709,Cardiovascular System & Cardiology,2019.0
3710,Business & Economics,2019.0
3710,Business & Economics,2019.0
3710,Business & Economics,2019.0
3711,Plant Sciences,2019.0
3712,Plant Sciences,2019.0
3713,Energy & Fuels,2019.0
3714,Chemistry,2019.0
3714, Engineering,2019.0
3714,Chemistry,2019.0
3714, Engineering,2019.0
3714,Chemistry,2019.0
3714, Engineering,2019.0
3714,Chemistry,2019.0
3714, Engineering,2019.0
3714,Chemistry,2019.0
3714, Engineering,2019.0
3714,Chemistry,2019.0
3714, Engineering,2019.0
3715,Rehabilitation,2019.0
3716,Pharmacology & Pharmacy,2019.0
3716, Chemistry,2019.0
3716,Pharmacology & Pharmacy,2019.0
3716, Chemistry,2019.0
3717,Biodiversity & Conservation,2019.0
3717, Environmental Sciences & Ecology,2019.0
3717,Biodiversity & Conservation,2019.0
3717, Environmental Sciences & Ecology,2019.0
3718,Pharmacology & Pharmacy,2019.0
3718,Pharmacology & Pharmacy,2019.0
3718,Pharmacology & Pharmacy,2019.0
3719,Materials Science,2019.0
3719,Materials Science,2019.0
3719,Materials Science,2019.0
3719,Materials Science,2019.0
3719,Materials Science,2019.0
3719,Materials Science,2019.0
3719,Materials Science,2019.0
3719,Materials Science,2019.0
3719,Materials Science,2019.0
3720,Materials Science,2019.0
3720,Materials Science,2019.0
3720,Materials Science,2019.0
3720,Materials Science,2019.0
3721,Science & Technology - Other Topics,2019.0
3721, Materials Science,2019.0
3722,Polymer Science,2019.0
3722,Polymer Science,2019.0
3722,Polymer Science,2019.0
3722,Polymer Science,2019.0
3722,Polymer Science,2019.0
3723,Urology & Nephrology,2019.0
3724,Linguistics,2019.0
3725,Linguistics,2019.0
3726,Instruments & Instrumentation,2019.0
3726, Optics,2019.0
3726, Physics,2019.0
3726,Instruments & Instrumentation,2019.0
3726, Optics,2019.0
3726, Physics,2019.0
3726,Instruments & Instrumentation,2019.0
3726, Optics,2019.0
3726, Physics,2019.0
3726,Instruments & Instrumentation,2019.0
3726, Optics,2019.0
3726, Physics,2019.0
3726,Instruments & Instrumentation,2019.0
3726, Optics,2019.0
3726, Physics,2019.0
3727,"Dentistry, Oral Surgery & Medicine",2019.0
3727, Pediatrics,2019.0
3728,Oncology,2019.0
3728,Oncology,2019.0
3728,Oncology,2019.0
3728,Oncology,2019.0
3729,Oncology,2019.0
3729,Oncology,2019.0
3730,Oncology,2019.0
3730,Oncology,2019.0
3731,Oncology,2019.0
3731,Oncology,2019.0
3731,Oncology,2019.0
3731,Oncology,2019.0
3732,Oncology,2019.0
3733,Engineering,2019.0
3733,Engineering,2019.0
3733,Engineering,2019.0
3733,Engineering,2019.0
3733,Engineering,2019.0
3733,Engineering,2019.0
3734,Computer Science,2019.0
3734,Computer Science,2019.0
3735,Hematology,2019.0
3735, Pathology,2019.0
3736,Computer Science,2019.0
3736, Engineering,2019.0
3737,Pharmacology & Pharmacy,2019.0
3738,Energy & Fuels,2019.0
3738,Energy & Fuels,2019.0
3738,Energy & Fuels,2019.0
3738,Energy & Fuels,2019.0
3739,Science & Technology - Other Topics,2019.0
3740,Science & Technology - Other Topics,2019.0
3740,Science & Technology - Other Topics,2019.0
3741,Spectroscopy,2019.0
3741,Spectroscopy,2019.0
3741,Spectroscopy,2019.0
3742,Plant Sciences,2019.0
3743,Microbiology,2019.0
3743,Microbiology,2019.0
3743,Microbiology,2019.0
3743,Microbiology,2019.0
3744,Mathematics,2019.0
3744,Mathematics,2019.0
3745,Science & Technology - Other Topics,2019.0
3746,Science & Technology - Other Topics,2019.0
3747,Science & Technology - Other Topics,2019.0
3748,Mathematics,2019.0
3749,Biochemistry & Molecular Biology,2019.0
3749, Chemistry,2019.0
3749,Biochemistry & Molecular Biology,2019.0
3749, Chemistry,2019.0
3749,Biochemistry & Molecular Biology,2019.0
3749, Chemistry,2019.0
3750,Biochemistry & Molecular Biology,2019.0
3750, Chemistry,2019.0
3750,Biochemistry & Molecular Biology,2019.0
3750, Chemistry,2019.0
3750,Biochemistry & Molecular Biology,2019.0
3750, Chemistry,2019.0
3750,Biochemistry & Molecular Biology,2019.0
3750, Chemistry,2019.0
3751,Biochemistry & Molecular Biology,2019.0
3751, Chemistry,2019.0
3752,General & Internal Medicine,2019.0
3752,General & Internal Medicine,2019.0
3752,General & Internal Medicine,2019.0
3752,General & Internal Medicine,2019.0
3753,"Radiology, Nuclear Medicine & Medical Imaging",2019.0
3754,Electrochemistry,2019.0
3754,Electrochemistry,2019.0
3754,Electrochemistry,2019.0
3754,Electrochemistry,2019.0
3754,Electrochemistry,2019.0
3755,Energy & Fuels,2019.0
3755,Energy & Fuels,2019.0
3756,Computer Science,2019.0
3756, Engineering,2019.0
3756, Telecommunications,2019.0
3756,Computer Science,2019.0
3756, Engineering,2019.0
3756, Telecommunications,2019.0
3756,Computer Science,2019.0
3756, Engineering,2019.0
3756, Telecommunications,2019.0
3757,Biotechnology & Applied Microbiology,2019.0
3757, Microbiology,2019.0
3757,Biotechnology & Applied Microbiology,2019.0
3757, Microbiology,2019.0
3758,Biotechnology & Applied Microbiology,2019.0
3758, Microbiology,2019.0
3759,Veterinary Sciences,2019.0
3760,Engineering,2019.0
3760,Engineering,2019.0
3760,Engineering,2019.0
3761,Science & Technology - Other Topics,2019.0
3761, Environmental Sciences & Ecology,2019.0
3761,Science & Technology - Other Topics,2019.0
3761, Environmental Sciences & Ecology,2019.0
3761,Science & Technology - Other Topics,2019.0
3761, Environmental Sciences & Ecology,2019.0
3761,Science & Technology - Other Topics,2019.0
3761, Environmental Sciences & Ecology,2019.0
3761,Science & Technology - Other Topics,2019.0
3761, Environmental Sciences & Ecology,2019.0
3762,Pharmacology & Pharmacy,2019.0
3762,Pharmacology & Pharmacy,2019.0
3762,Pharmacology & Pharmacy,2019.0
3762,Pharmacology & Pharmacy,2019.0
3763,Engineering,2019.0
3763, Materials Science,2019.0
3763, Physics,2019.0
3763,Engineering,2019.0
3763, Materials Science,2019.0
3763, Physics,2019.0
3763,Engineering,2019.0
3763, Materials Science,2019.0
3763, Physics,2019.0
3764,Materials Science,2019.0
3764,Materials Science,2019.0
3764,Materials Science,2019.0
3764,Materials Science,2019.0
3764,Materials Science,2019.0
3764,Materials Science,2019.0
3764,Materials Science,2019.0
3764,Materials Science,2019.0
3765,Materials Science,2019.0
3765,Materials Science,2019.0
3765,Materials Science,2019.0
3765,Materials Science,2019.0
3765,Materials Science,2019.0
3765,Materials Science,2019.0
3765,Materials Science,2019.0
3766,Agriculture,2019.0
3766, Plant Sciences,2019.0
3767,Agriculture,2019.0
3767,Agriculture,2019.0
3767,Agriculture,2019.0
3767,Agriculture,2019.0
3768,Gastroenterology & Hepatology,2019.0
3769,Gastroenterology & Hepatology,2019.0
3769,Gastroenterology & Hepatology,2019.0
3769,Gastroenterology & Hepatology,2019.0
3769,Gastroenterology & Hepatology,2019.0
3769,Gastroenterology & Hepatology,2019.0
3769,Gastroenterology & Hepatology,2019.0
3769,Gastroenterology & Hepatology,2019.0
3770,Chemistry,2019.0
3770, Engineering,2019.0
3770, Instruments & Instrumentation,2019.0
3770,Chemistry,2019.0
3770, Engineering,2019.0
3770, Instruments & Instrumentation,2019.0
3771,Chemistry,2019.0
3771, Engineering,2019.0
3771, Instruments & Instrumentation,2019.0
3772,Neurosciences & Neurology,2019.0
3772, Respiratory System,2019.0
3772,Neurosciences & Neurology,2019.0
3772, Respiratory System,2019.0
3772,Neurosciences & Neurology,2019.0
3772, Respiratory System,2019.0
3772,Neurosciences & Neurology,2019.0
3772, Respiratory System,2019.0
3772,Neurosciences & Neurology,2019.0
3772, Respiratory System,2019.0
3772,Neurosciences & Neurology,2019.0
3772, Respiratory System,2019.0
3772,Neurosciences & Neurology,2019.0
3772, Respiratory System,2019.0
3772,Neurosciences & Neurology,2019.0
3772, Respiratory System,2019.0
3773,Metallurgy & Metallurgical Engineering,2019.0
3773,Metallurgy & Metallurgical Engineering,2019.0
3773,Metallurgy & Metallurgical Engineering,2019.0
3773,Metallurgy & Metallurgical Engineering,2019.0
3774,Food Science & Technology,2019.0
3774,Food Science & Technology,2019.0
3774,Food Science & Technology,2019.0
3774,Food Science & Technology,2019.0
3775,Food Science & Technology,2019.0
3775,Food Science & Technology,2019.0
3775,Food Science & Technology,2019.0
3775,Food Science & Technology,2019.0
3776,Engineering,2019.0
3776, Water Resources,2019.0
3776,Engineering,2019.0
3776, Water Resources,2019.0
3776,Engineering,2019.0
3776, Water Resources,2019.0
3777,Endocrinology & Metabolism,2019.0
3778,Surgery,2019.0
3779,Audiology & Speech-Language Pathology,2019.0
3779, Otorhinolaryngology,2019.0
3779,Audiology & Speech-Language Pathology,2019.0
3779, Otorhinolaryngology,2019.0
3780,Agriculture,2019.0
3780, Veterinary Sciences,2019.0
3781,Anesthesiology,2019.0
3782,Science & Technology - Other Topics,2019.0
3783,Science & Technology - Other Topics,2019.0
3783,Science & Technology - Other Topics,2019.0
3783,Science & Technology - Other Topics,2019.0
3784,Endocrinology & Metabolism,2019.0
3785,Endocrinology & Metabolism,2019.0
3786,Zoology,2019.0
3786,Zoology,2019.0
3786,Zoology,2019.0
3786,Zoology,2019.0
3787,Mathematical & Computational Biology,2019.0
3787," Radiology, Nuclear Medicine & Medical Imaging",2019.0
3788,Biochemistry & Molecular Biology,2019.0
3788, Biophysics,2019.0
3788,Biochemistry & Molecular Biology,2019.0
3788, Biophysics,2019.0
3788,Biochemistry & Molecular Biology,2019.0
3788, Biophysics,2019.0
3789,Biochemistry & Molecular Biology,2019.0
3789, Biophysics,2019.0
3789,Biochemistry & Molecular Biology,2019.0
3789, Biophysics,2019.0
3789,Biochemistry & Molecular Biology,2019.0
3789, Biophysics,2019.0
3789,Biochemistry & Molecular Biology,2019.0
3789, Biophysics,2019.0
3789,Biochemistry & Molecular Biology,2019.0
3789, Biophysics,2019.0
3789,Biochemistry & Molecular Biology,2019.0
3789, Biophysics,2019.0
3789,Biochemistry & Molecular Biology,2019.0
3789, Biophysics,2019.0
3791,Biotechnology & Applied Microbiology,2019.0
3791, Genetics & Heredity,2019.0
3791,Biotechnology & Applied Microbiology,2019.0
3791, Genetics & Heredity,2019.0
3792,Pharmacology & Pharmacy,2019.0
3792,Pharmacology & Pharmacy,2019.0
3792,Pharmacology & Pharmacy,2019.0
3792,Pharmacology & Pharmacy,2019.0
3792,Pharmacology & Pharmacy,2019.0
3792,Pharmacology & Pharmacy,2019.0
3793,Pharmacology & Pharmacy,2019.0
3794,Pharmacology & Pharmacy,2019.0
3794,Pharmacology & Pharmacy,2019.0
3794,Pharmacology & Pharmacy,2019.0
3796,Pharmacology & Pharmacy,2019.0
3796,Pharmacology & Pharmacy,2019.0
3796,Pharmacology & Pharmacy,2019.0
3796,Pharmacology & Pharmacy,2019.0
3796,Pharmacology & Pharmacy,2019.0
3796,Pharmacology & Pharmacy,2019.0
3796,Pharmacology & Pharmacy,2019.0
3796,Pharmacology & Pharmacy,2019.0
3796,Pharmacology & Pharmacy,2019.0
3797,Pharmacology & Pharmacy,2019.0
3797,Pharmacology & Pharmacy,2019.0
3797,Pharmacology & Pharmacy,2019.0
3797,Pharmacology & Pharmacy,2019.0
3797,Pharmacology & Pharmacy,2019.0
3797,Pharmacology & Pharmacy,2019.0
3798,Pharmacology & Pharmacy,2019.0
3798,Pharmacology & Pharmacy,2019.0
3798,Pharmacology & Pharmacy,2019.0
3798,Pharmacology & Pharmacy,2019.0
3799,Pharmacology & Pharmacy,2019.0
3799,Pharmacology & Pharmacy,2019.0
3799,Pharmacology & Pharmacy,2019.0
3799,Pharmacology & Pharmacy,2019.0
3799,Pharmacology & Pharmacy,2019.0
3800,Biotechnology & Applied Microbiology,2019.0
3800,Biotechnology & Applied Microbiology,2019.0
3800,Biotechnology & Applied Microbiology,2019.0
3801,"Dentistry, Oral Surgery & Medicine",2019.0
3802,Environmental Sciences & Ecology,2019.0
3803,Allergy,2019.0
3803, Immunology,2019.0
3804,"Public, Environmental & Occupational Health",2019.0
3804, Infectious Diseases,2019.0
3804,"Public, Environmental & Occupational Health",2019.0
3804, Infectious Diseases,2019.0
3804,"Public, Environmental & Occupational Health",2019.0
3804, Infectious Diseases,2019.0
3804,"Public, Environmental & Occupational Health",2019.0
3804, Infectious Diseases,2019.0
3804,"Public, Environmental & Occupational Health",2019.0
3804, Infectious Diseases,2019.0
3805,"Public, Environmental & Occupational Health",2019.0
3805, Infectious Diseases,2019.0
3805,"Public, Environmental & Occupational Health",2019.0
3805, Infectious Diseases,2019.0
3805,"Public, Environmental & Occupational Health",2019.0
3805, Infectious Diseases,2019.0
3806,"Public, Environmental & Occupational Health",2019.0
3806, Infectious Diseases,2019.0
3806,"Public, Environmental & Occupational Health",2019.0
3806, Infectious Diseases,2019.0
3806,"Public, Environmental & Occupational Health",2019.0
3806, Infectious Diseases,2019.0
3806,"Public, Environmental & Occupational Health",2019.0
3806, Infectious Diseases,2019.0
3806,"Public, Environmental & Occupational Health",2019.0
3806, Infectious Diseases,2019.0
3806,"Public, Environmental & Occupational Health",2019.0
3806, Infectious Diseases,2019.0
3806,"Public, Environmental & Occupational Health",2019.0
3806, Infectious Diseases,2019.0
3806,"Public, Environmental & Occupational Health",2019.0
3806, Infectious Diseases,2019.0
3806,"Public, Environmental & Occupational Health",2019.0
3806, Infectious Diseases,2019.0
3806,"Public, Environmental & Occupational Health",2019.0
3806, Infectious Diseases,2019.0
3806,"Public, Environmental & Occupational Health",2019.0
3806, Infectious Diseases,2019.0
3806,"Public, Environmental & Occupational Health",2019.0
3806, Infectious Diseases,2019.0
3807,Chemistry,2019.0
3807, Physics,2019.0
3807,Chemistry,2019.0
3807, Physics,2019.0
3807,Chemistry,2019.0
3807, Physics,2019.0
3808,Parasitology,2019.0
3808,Parasitology,2019.0
3809,Plant Sciences,2019.0
3809, Cell Biology,2019.0
3810,Materials Science,2019.0
3810, Physics,2019.0
3810,Materials Science,2019.0
3810, Physics,2019.0
3810,Materials Science,2019.0
3810, Physics,2019.0
3810,Materials Science,2019.0
3810, Physics,2019.0
3811,Materials Science,2019.0
3811, Physics,2019.0
3811,Materials Science,2019.0
3811, Physics,2019.0
3812,Materials Science,2019.0
3812, Physics,2019.0
3812,Materials Science,2019.0
3812, Physics,2019.0
3813,Materials Science,2019.0
3813, Physics,2019.0
3813,Materials Science,2019.0
3813, Physics,2019.0
3813,Materials Science,2019.0
3813, Physics,2019.0
3814,Nutrition & Dietetics,2019.0
3815,Parasitology,2019.0
3815, Tropical Medicine,2019.0
3815,Parasitology,2019.0
3815, Tropical Medicine,2019.0
3815,Parasitology,2019.0
3815, Tropical Medicine,2019.0
3815,Parasitology,2019.0
3815, Tropical Medicine,2019.0
3815,Parasitology,2019.0
3815, Tropical Medicine,2019.0
3815,Parasitology,2019.0
3815, Tropical Medicine,2019.0
3815,Parasitology,2019.0
3815, Tropical Medicine,2019.0
3816,Biochemistry & Molecular Biology,2019.0
3816, Education & Educational Research,2019.0
3818,Parasitology,2019.0
3818, Zoology,2019.0
3819,Computer Science,2019.0
3819, Telecommunications,2019.0
3819,Computer Science,2019.0
3819, Telecommunications,2019.0
3820,Immunology,2019.0
3820, Infectious Diseases,2019.0
3821,Engineering,2019.0
3821,Engineering,2019.0
3823,Science & Technology - Other Topics,2019.0
3823,Science & Technology - Other Topics,2019.0
3823,Science & Technology - Other Topics,2019.0
3824,Gastroenterology & Hepatology,2019.0
3825,Ophthalmology,2019.0
3825,Ophthalmology,2019.0
3826,Energy & Fuels,2019.0
3826, Engineering,2019.0
3826, Geology,2019.0
3826,Energy & Fuels,2019.0
3826, Engineering,2019.0
3826, Geology,2019.0
3827,Immunology,2019.0
3827, Microbiology,2019.0
3827,Immunology,2019.0
3827, Microbiology,2019.0
3827,Immunology,2019.0
3827, Microbiology,2019.0
3828,Cell Biology,2019.0
3828, Biotechnology & Applied Microbiology,2019.0
3828, Oncology,2019.0
3828, Hematology,2019.0
3828,Cell Biology,2019.0
3828, Biotechnology & Applied Microbiology,2019.0
3828, Oncology,2019.0
3828, Hematology,2019.0
3829,Materials Science,2019.0
3829, Physics,2019.0
3829,Materials Science,2019.0
3829, Physics,2019.0
3829,Materials Science,2019.0
3829, Physics,2019.0
3829,Materials Science,2019.0
3829, Physics,2019.0
3830,Infectious Diseases,2019.0
3830, Microbiology,2019.0
3831,Environmental Sciences & Ecology,2019.0
3831, Geology,2019.0
3831, Water Resources,2019.0
3831,Environmental Sciences & Ecology,2019.0
3831, Geology,2019.0
3831, Water Resources,2019.0
3831,Environmental Sciences & Ecology,2019.0
3831, Geology,2019.0
3831, Water Resources,2019.0
3832,Genetics & Heredity,2019.0
3832,Genetics & Heredity,2019.0
3832,Genetics & Heredity,2019.0
3832,Genetics & Heredity,2019.0
3832,Genetics & Heredity,2019.0
3832,Genetics & Heredity,2019.0
3832,Genetics & Heredity,2019.0
3832,Genetics & Heredity,2019.0
3833,Genetics & Heredity,2019.0
3833,Genetics & Heredity,2019.0
3834,Chemistry,2019.0
3834, Mathematics,2019.0
3834,Chemistry,2019.0
3834, Mathematics,2019.0
3835,Chemistry,2019.0
3835, Mathematics,2019.0
3836,Materials Science,2019.0
3836,Materials Science,2019.0
3836,Materials Science,2019.0
3836,Materials Science,2019.0
3837,Acoustics,2019.0
3837, Obstetrics & Gynecology,2019.0
3837," Radiology, Nuclear Medicine & Medical Imaging",2019.0
3838,Crystallography,2019.0
3838,Crystallography,2019.0
3839,Crystallography,2019.0
3840,Chemistry,2019.0
3841,Geology,2019.0
3841,Geology,2019.0
3841,Geology,2019.0
3841,Geology,2019.0
3841,Geology,2019.0
3841,Geology,2019.0
3841,Geology,2019.0
3842,"Dentistry, Oral Surgery & Medicine",2019.0
3842,"Dentistry, Oral Surgery & Medicine",2019.0
3842,"Dentistry, Oral Surgery & Medicine",2019.0
3842,"Dentistry, Oral Surgery & Medicine",2019.0
3842,"Dentistry, Oral Surgery & Medicine",2019.0
3842,"Dentistry, Oral Surgery & Medicine",2019.0
3842,"Dentistry, Oral Surgery & Medicine",2019.0
3843,Chemistry,2019.0
3843,Chemistry,2019.0
3843,Chemistry,2019.0
3843,Chemistry,2019.0
3844,Immunology,2019.0
3844, Pharmacology & Pharmacy,2019.0
3844,Immunology,2019.0
3844, Pharmacology & Pharmacy,2019.0
3844,Immunology,2019.0
3844, Pharmacology & Pharmacy,2019.0
3844,Immunology,2019.0
3844, Pharmacology & Pharmacy,2019.0
3844,Immunology,2019.0
3844, Pharmacology & Pharmacy,2019.0
3844,Immunology,2019.0
3844, Pharmacology & Pharmacy,2019.0
3844,Immunology,2019.0
3844, Pharmacology & Pharmacy,2019.0
3844,Immunology,2019.0
3844, Pharmacology & Pharmacy,2019.0
3845,Engineering,2019.0
3845, Mechanics,2019.0
3846,Engineering,2019.0
3846, Mechanics,2019.0
3847,Health Care Sciences & Services,2019.0
3847, Medical Informatics,2019.0
3847,Health Care Sciences & Services,2019.0
3847, Medical Informatics,2019.0
3847,Health Care Sciences & Services,2019.0
3847, Medical Informatics,2019.0
3847,Health Care Sciences & Services,2019.0
3847, Medical Informatics,2019.0
3847,Health Care Sciences & Services,2019.0
3847, Medical Informatics,2019.0
3847,Health Care Sciences & Services,2019.0
3847, Medical Informatics,2019.0
3847,Health Care Sciences & Services,2019.0
3847, Medical Informatics,2019.0
3847,Health Care Sciences & Services,2019.0
3847, Medical Informatics,2019.0
3847,Health Care Sciences & Services,2019.0
3847, Medical Informatics,2019.0
3847,Health Care Sciences & Services,2019.0
3847, Medical Informatics,2019.0
3847,Health Care Sciences & Services,2019.0
3847, Medical Informatics,2019.0
3848,Life Sciences & Biomedicine - Other Topics,2019.0
3849,Life Sciences & Biomedicine - Other Topics,2019.0
3849,Life Sciences & Biomedicine - Other Topics,2019.0
3849,Life Sciences & Biomedicine - Other Topics,2019.0
3850,Life Sciences & Biomedicine - Other Topics,2019.0
3850,Life Sciences & Biomedicine - Other Topics,2019.0
3850,Life Sciences & Biomedicine - Other Topics,2019.0
3851,Life Sciences & Biomedicine - Other Topics,2019.0
3851,Life Sciences & Biomedicine - Other Topics,2019.0
3852,Life Sciences & Biomedicine - Other Topics,2019.0
3853,Life Sciences & Biomedicine - Other Topics,2019.0
3853,Life Sciences & Biomedicine - Other Topics,2019.0
3853,Life Sciences & Biomedicine - Other Topics,2019.0
3854,Life Sciences & Biomedicine - Other Topics,2019.0
3854,Life Sciences & Biomedicine - Other Topics,2019.0
3854,Life Sciences & Biomedicine - Other Topics,2019.0
3854,Life Sciences & Biomedicine - Other Topics,2019.0
3854,Life Sciences & Biomedicine - Other Topics,2019.0
3854,Life Sciences & Biomedicine - Other Topics,2019.0
3854,Life Sciences & Biomedicine - Other Topics,2019.0
3855,Life Sciences & Biomedicine - Other Topics,2019.0
3855,Life Sciences & Biomedicine - Other Topics,2019.0
3855,Life Sciences & Biomedicine - Other Topics,2019.0
3855,Life Sciences & Biomedicine - Other Topics,2019.0
3856,Life Sciences & Biomedicine - Other Topics,2019.0
3856,Life Sciences & Biomedicine - Other Topics,2019.0
3856,Life Sciences & Biomedicine - Other Topics,2019.0
3856,Life Sciences & Biomedicine - Other Topics,2019.0
3856,Life Sciences & Biomedicine - Other Topics,2019.0
3857,Life Sciences & Biomedicine - Other Topics,2019.0
3858,Life Sciences & Biomedicine - Other Topics,2019.0
3858,Life Sciences & Biomedicine - Other Topics,2019.0
3858,Life Sciences & Biomedicine - Other Topics,2019.0
3858,Life Sciences & Biomedicine - Other Topics,2019.0
3858,Life Sciences & Biomedicine - Other Topics,2019.0
3859,Life Sciences & Biomedicine - Other Topics,2019.0
3859,Life Sciences & Biomedicine - Other Topics,2019.0
3859,Life Sciences & Biomedicine - Other Topics,2019.0
3859,Life Sciences & Biomedicine - Other Topics,2019.0
3859,Life Sciences & Biomedicine - Other Topics,2019.0
3859,Life Sciences & Biomedicine - Other Topics,2019.0
3860,Plant Sciences,2019.0
3860,Plant Sciences,2019.0
3860,Plant Sciences,2019.0
3861,Microbiology,2019.0
3862,Microbiology,2019.0
3863,Fisheries,2019.0
3863, Immunology,2019.0
3863, Marine & Freshwater Biology,2019.0
3863, Veterinary Sciences,2019.0
3863,Fisheries,2019.0
3863, Immunology,2019.0
3863, Marine & Freshwater Biology,2019.0
3863, Veterinary Sciences,2019.0
3864,Automation & Control Systems,2019.0
3864, Computer Science,2019.0
3865,Demography,2019.0
3865," Public, Environmental & Occupational Health",2019.0
3865, Biomedical Social Sciences,2019.0
3865,Demography,2019.0
3865," Public, Environmental & Occupational Health",2019.0
3865, Biomedical Social Sciences,2019.0
3865,Demography,2019.0
3865," Public, Environmental & Occupational Health",2019.0
3865, Biomedical Social Sciences,2019.0
3865,Demography,2019.0
3865," Public, Environmental & Occupational Health",2019.0
3865, Biomedical Social Sciences,2019.0
3866,Demography,2019.0
3866," Public, Environmental & Occupational Health",2019.0
3866, Biomedical Social Sciences,2019.0
3866,Demography,2019.0
3866," Public, Environmental & Occupational Health",2019.0
3866, Biomedical Social Sciences,2019.0
3867,Food Science & Technology,2019.0
3867,Food Science & Technology,2019.0
3867,Food Science & Technology,2019.0
3867,Food Science & Technology,2019.0
3868,Anatomy & Morphology,2019.0
3868, Life Sciences & Biomedicine - Other Topics,2019.0
3868, Microscopy,2019.0
3868,Anatomy & Morphology,2019.0
3868, Life Sciences & Biomedicine - Other Topics,2019.0
3868, Microscopy,2019.0
3868,Anatomy & Morphology,2019.0
3868, Life Sciences & Biomedicine - Other Topics,2019.0
3868, Microscopy,2019.0
3869,Chemistry,2019.0
3869,Chemistry,2019.0
3869,Chemistry,2019.0
3871,Biotechnology & Applied Microbiology,2019.0
3871,Biotechnology & Applied Microbiology,2019.0
3871,Biotechnology & Applied Microbiology,2019.0
3872,Research & Experimental Medicine,2019.0
3872, Pharmacology & Pharmacy,2019.0
3873,Research & Experimental Medicine,2019.0
3873, Pharmacology & Pharmacy,2019.0
3873,Research & Experimental Medicine,2019.0
3873, Pharmacology & Pharmacy,2019.0
3873,Research & Experimental Medicine,2019.0
3873, Pharmacology & Pharmacy,2019.0
3873,Research & Experimental Medicine,2019.0
3873, Pharmacology & Pharmacy,2019.0
3873,Research & Experimental Medicine,2019.0
3873, Pharmacology & Pharmacy,2019.0
3873,Research & Experimental Medicine,2019.0
3873, Pharmacology & Pharmacy,2019.0
3873,Research & Experimental Medicine,2019.0
3873, Pharmacology & Pharmacy,2019.0
3873,Research & Experimental Medicine,2019.0
3873, Pharmacology & Pharmacy,2019.0
3873,Research & Experimental Medicine,2019.0
3873, Pharmacology & Pharmacy,2019.0
3873,Research & Experimental Medicine,2019.0
3873, Pharmacology & Pharmacy,2019.0
3874,Research & Experimental Medicine,2019.0
3874, Pharmacology & Pharmacy,2019.0
3875,Computer Science,2019.0
3875,Computer Science,2019.0
3876,Computer Science,2019.0
3877,Computer Science,2019.0
3877,Computer Science,2019.0
3878,Engineering,2019.0
3878, Water Resources,2019.0
3879,Engineering,2019.0
3879, Water Resources,2019.0
3879,Engineering,2019.0
3879, Water Resources,2019.0
3879,Engineering,2019.0
3879, Water Resources,2019.0
3879,Engineering,2019.0
3879, Water Resources,2019.0
3879,Engineering,2019.0
3879, Water Resources,2019.0
3879,Engineering,2019.0
3879, Water Resources,2019.0
3879,Engineering,2019.0
3879, Water Resources,2019.0
3879,Engineering,2019.0
3879, Water Resources,2019.0
3879,Engineering,2019.0
3879, Water Resources,2019.0
3880,Engineering,2019.0
3880, Water Resources,2019.0
3880,Engineering,2019.0
3880, Water Resources,2019.0
3880,Engineering,2019.0
3880, Water Resources,2019.0
3881,Surgery,2019.0
3881,Surgery,2019.0
3881,Surgery,2019.0
3881,Surgery,2019.0
3881,Surgery,2019.0
3881,Surgery,2019.0
3881,Surgery,2019.0
3881,Surgery,2019.0
3882,Obstetrics & Gynecology,2019.0
3883,Biochemistry & Molecular Biology,2019.0
3883,Biochemistry & Molecular Biology,2019.0
3883,Biochemistry & Molecular Biology,2019.0
3883,Biochemistry & Molecular Biology,2019.0
3883,Biochemistry & Molecular Biology,2019.0
3883,Biochemistry & Molecular Biology,2019.0
