paper,area,year
1423,Chemistry,2019
1424,Materials Science,2019
1424,Physics,2019
1425,Geochemistry & Geophysics,2019
1426,Computer Science,2019
1426,Engineering,2019
1426,Imaging Science & Photographic Technology,2019
1427,Energy & Fuels,2019
1428,Chemistry,2019
1428,Crystallography,2019
1429,Engineering,2019
1429,Materials Science,2019
1430,Energy & Fuels,2019
1430,Engineering,2019
1431,Environmental Sciences & Ecology,2019
1432,Engineering,2019
1432,Instruments & Instrumentation,2019
1432,Physics,2019
1433,Mathematics,2019
1434,Chemistry,2019
1434,Materials Science,2019
1434,Physics,2019
1437,Engineering,2019
1438,Construction & Building Technology,2019
1438,Engineering,2019
1438,Materials Science,2019
1439,Construction & Building Technology,2019
1439,Engineering,2019
1439,Materials Science,2019
1440,Science & Technology - Other Topics,2019
1441,Science & Technology - Other Topics,2019
1441,Engineering,2019
1441,Environmental Sciences & Ecology,2019
1442,Science & Technology - Other Topics,2019
1442,Engineering,2019
1442,Environmental Sciences & Ecology,2019
1443,Chemistry,2019
1444,Business & Economics,2019
1445,Fisheries,2019
1445,Marine & Freshwater Biology,2019
1446,Computer Science,2019
1446,Engineering,2019
1447,Science & Technology - Other Topics,2019
1448,Computer Science,2019
1449,Environmental Sciences & Ecology,2019
1450,Computer Science,2019
1451,Science & Technology - Other Topics,2019
1451,Environmental Sciences & Ecology,2019
1452,Paleontology,2019
1453,Mathematics,2019
1453,Science & Technology - Other Topics,2019
1454,Materials Science,2019
1455,Biotechnology & Applied Microbiology,2019
1455,Food Science & Technology,2019
1456,Energy & Fuels,2019
1457,Materials Science,2019
1458,Geochemistry & Geophysics,2019
1459,Geochemistry & Geophysics,2019
1460,Geochemistry & Geophysics,2019
1461,Engineering,2019
1461,Telecommunications,2019
1462,Engineering,2019
1463,Chemistry,2019
1464,Chemistry,2019
1464,Geology,2019
1464,Mineralogy,2019
1465,Energy & Fuels,2019
1466,Environmental Sciences & Ecology,2019
1466,Marine & Freshwater Biology,2019
1467,Environmental Sciences & Ecology,2019
1467,Marine & Freshwater Biology,2019
1468,Environmental Sciences & Ecology,2019
1468,Marine & Freshwater Biology,2019
1469,Materials Science,2019
1469,Metallurgy & Metallurgical Engineering,2019
1470,Materials Science,2019
1470,Metallurgy & Metallurgical Engineering,2019
1471,Science & Technology - Other Topics,2019
1471,Materials Science,2019
1471,Physics,2019
1472,Computer Science,2019
1473,Polymer Science,2019
1474,Science & Technology - Other Topics,2019
1474,Materials Science,2019
1475,Business & Economics,2019
1476,Mathematics,2019
1477,Water Resources,2019
1478,Geology,2019
1479,Chemistry,2019
1479,Science & Technology - Other Topics,2019
1479,Environmental Sciences & Ecology,2019
1480,Energy & Fuels,2019
1480,Engineering,2019
1481,Energy & Fuels,2019
1481,Engineering,2019
1482,Engineering,2019
1482,Telecommunications,2019
1483,Business & Economics,2019
1484,Chemistry,2019
1485,Sport Sciences,2019
1486,Mathematics,2019
1487,Engineering,2019
1487,Materials Science,2019
1487,Physics,2019
1488,Chemistry,2019
1489,Chemistry,2019
1490,Chemistry,2019
1491,Geology,2019
1492,Transportation,2019
1493,Computer Science,2019
1494,Energy & Fuels,2019
1495,Engineering,2019
1496,Environmental Sciences & Ecology,2019
1496,Marine & Freshwater Biology,2019
1497,Materials Science,2019
1497,Physics,2019
1498,Materials Science,2019
1498,Physics,2019
1499,Engineering,2019
1499,Water Resources,2019
1500,Research & Experimental Medicine,2019
1501,Mathematics,2019
1502,Materials Science,2019
1502,Metallurgy & Metallurgical Engineering,2019
1503,Life Sciences & Biomedicine - Other Topics,2019
1504,Geochemistry & Geophysics,2019
1505,Energy & Fuels,2019
1505,Engineering,2019
1506,Environmental Sciences & Ecology,2019
1507,Chemistry,2019
1508,Computer Science,2019
1508,Engineering,2019
1509,Computer Science,2019
1509,Engineering,2019
1510,Computer Science,2019
1510,Engineering,2019
1511,Energy & Fuels,2019
1511,Engineering,2019
1511,Geology,2019
1512,Energy & Fuels,2019
1512,Engineering,2019
1512,Geology,2019
1513,Energy & Fuels,2019
1513,Engineering,2019
1513,Geology,2019
1514,Thermodynamics,2019
1514,Energy & Fuels,2019
1514,Mechanics,2019
1515,Geochemistry & Geophysics,2019
1516,Chemistry,2019
1516,Physics,2019
1517,Chemistry,2019
1517,Physics,2019
1518,Chemistry,2019
1518,Physics,2019
1519,Chemistry,2019
1519,Physics,2019
1520,Engineering,2019
1520,Water Resources,2019
1521,Chemistry,2019
1521,Engineering,2019
1521,Environmental Sciences & Ecology,2019
1522,Chemistry,2019
1522,Nuclear Science & Technology,2019
1523,Computer Science,2019
1524,Materials Science,2019
1525,Chemistry,2019
1526,Business & Economics,2019
1527,Thermodynamics,2019
1527,Energy & Fuels,2019
1528,Chemistry,2019
1528,Physics,2019
1529,Computer Science,2019
1529,Engineering,2019
1530,Mathematics,2019
1531,Chemistry,2019
1532,Geochemistry & Geophysics,2019
1533,Engineering,2019
1533,Public Administration,2019
1533,Urban Studies,2019
1534,Engineering,2019
1534,Operations Research & Management Science,2019
1535,Physics,2019
1536,Chemistry,2019
1537,Chemistry,2019
1537,Materials Science,2019
1537,Mineralogy,2019
1538,Engineering,2019
1539,Engineering,2019
1539,Water Resources,2019
1540,Mathematics,2019
1541,Energy & Fuels,2019
1541,Engineering,2019
1542,Science & Technology - Other Topics,2019
1542,Energy & Fuels,2019
1543,Automation & Control Systems,2019
1543,Engineering,2019
1543,Instruments & Instrumentation,2019
1544,Marine & Freshwater Biology,2019
1544,Oceanography,2019
1545,Chemistry,2019
1545,Electrochemistry,2019
1545,Energy & Fuels,2019
1546,Chemistry,2019
1546,Electrochemistry,2019
1546,Energy & Fuels,2019
1550,Mathematics,2019
1552,Chemistry,2019
1553,Chemistry,2019
1553,Engineering,2019
1554,Chemistry,2019
1555,Polymer Science,2019
1556,Geochemistry & Geophysics,2019
1556,Geology,2019
1557,Chemistry,2019
1557,Science & Technology - Other Topics,2019
1557,Engineering,2019
1558,Engineering,2019
1559,Materials Science,2019
1560,Mathematics,2019
1561,Chemistry,2019
1561,Physics,2019
1562,Physics,2019
1563,Environmental Sciences & Ecology,2019
1564,Chemistry,2019
1564,Materials Science,2019
1564,Metallurgy & Metallurgical Engineering,2019
1565,Chemistry,2019
1565,Materials Science,2019
1565,Metallurgy & Metallurgical Engineering,2019
1566,Engineering,2019
1567,Engineering,2019
1568,Energy & Fuels,2019
1568,Engineering,2019
1569,Engineering,2019
1571,Thermodynamics,2019
1571,Mathematics,2019
1571,Mechanics,2019
1572,Energy & Fuels,2019
1573,Construction & Building Technology,2019
1573,Engineering,2019
1573,Materials Science,2019
1574,Science & Technology - Other Topics,2019
1574,Engineering,2019
1574,Environmental Sciences & Ecology,2019
1575,Polymer Science,2019
1576,Mathematics,2019
1579,Thermodynamics,2019
1579,Mathematics,2019
1579,Mechanics,2019
1580,Chemistry,2019
1581,Chemistry,2019
1582,Energy & Fuels,2019
1583,Energy & Fuels,2019
1584,Geochemistry & Geophysics,2019
1584,Engineering,2019
1585,Mathematics,2019
1586,Geochemistry & Geophysics,2019
1587,Engineering,2019
1587,Geology,2019
1587,Water Resources,2019
1588,Computer Science,2019
1589,Computer Science,2019
1590,Chemistry,2019
1591,Computer Science,2019
1592,Science & Technology - Other Topics,2019
1592,Environmental Sciences & Ecology,2019
1593,Science & Technology - Other Topics,2019
1593,Environmental Sciences & Ecology,2019
1594,Engineering,2019
1595,Engineering,2019
1596,Materials Science,2019
1597,Science & Technology - Other Topics,2019
1598,Mathematics,2019
1599,Mathematics,2019
1600,Materials Science,2019
1601,Energy & Fuels,2019
1602,Energy & Fuels,2019
1603,Energy & Fuels,2019
1604,Energy & Fuels,2019
1605,Energy & Fuels,2019
1605,Engineering,2019
1606,Energy & Fuels,2019
1606,Engineering,2019
1607,Engineering,2019
1608,Chemistry,2019
1609,Science & Technology - Other Topics,2019
1610,Chemistry,2019
1611,Engineering,2019
1613,Thermodynamics,2019
1613,Engineering,2019
1613,Mechanics,2019
1614,Materials Science,2019
1615,Materials Science,2019
1616,Mathematics,2019
1617,Electrochemistry,2019
1618,Science & Technology - Other Topics,2019
1619,Science & Technology - Other Topics,2019
1620,Science & Technology - Other Topics,2019
1621,Biochemistry & Molecular Biology,2019
1621,Chemistry,2019
1622,Environmental Sciences & Ecology,2019
1623,Environmental Sciences & Ecology,2019
1624,Geology,2019
1624,Meteorology & Atmospheric Sciences,2019
1624,Water Resources,2019
1625,Geology,2019
1625,Meteorology & Atmospheric Sciences,2019
1625,Water Resources,2019
1626,Energy & Fuels,2019
1626,Engineering,2019
1627,Thermodynamics,2019
1627,Energy & Fuels,2019
1627,Engineering,2019
1627,Mechanics,2019
1628,Engineering,2019
1629,Computer Science,2019
1630,Energy & Fuels,2019
1631,Chemistry,2019
1631,Physics,2019
1632,Chemistry,2019
1632,Physics,2019
1633,Chemistry,2019
1633,Materials Science,2019
1634,Computer Science,2019
1635,Materials Science,2019
1635,Physics,2019
1635,Polymer Science,2019
1636,Computer Science,2019
1636,Operations Research & Management Science,2019
1637,Computer Science,2019
1638,Engineering,2019
1639,Construction & Building Technology,2019
1639,Engineering,2019
1639,Materials Science,2019
1640,Engineering,2019
1641,Energy & Fuels,2019
1641,Engineering,2019
1642,Energy & Fuels,2019
1642,Engineering,2019
1643,Energy & Fuels,2019
1643,Engineering,2019
1644,Energy & Fuels,2019
1644,Engineering,2019
1645,Materials Science,2019
1646,Engineering,2019
1646,Materials Science,2019
1647,Engineering,2019
1648,Mathematics,2019
1649,Energy & Fuels,2019
1649,Nuclear Science & Technology,2019
1650,Materials Science,2019
1650,Physics,2019
1651,Science & Technology - Other Topics,2019
1652,Engineering,2019
1653,Chemistry,2019
1653,Engineering,2019
1655,Social Sciences - Other Topics,2019
1656,Energy & Fuels,2019
1656,Nuclear Science & Technology,2019
1657,Chemistry,2019
1659,Engineering,2019
1659,Operations Research & Management Science,2019
1660,Chemistry,2019
1660,Physics,2019
1661,Chemistry,2019
1661,Physics,2019
1662,Engineering,2019
1663,Chemistry,2019
1664,Energy & Fuels,2019
1664,Nuclear Science & Technology,2019
1665,Biochemistry & Molecular Biology,2019
1665,Biophysics,2019
1666,Chemistry,2019
1667,Chemistry,2019
1668,Mathematics,2019
1669,Thermodynamics,2019
1669,Energy & Fuels,2019
1669,Engineering,2019
1669,Mechanics,2019
1671,Engineering,2019
1671,Environmental Sciences & Ecology,2019
1672,Computer Science,2019
1672,Engineering,2019
1672,Telecommunications,2019
1673,Chemistry,2019
1673,Materials Science,2019
1673,Metallurgy & Metallurgical Engineering,2019
1674,Construction & Building Technology,2019
1674,Engineering,2019
1675,Construction & Building Technology,2019
1675,Engineering,2019
1675,Materials Science,2019
1676,Materials Science,2019
1677,Materials Science,2019
1678,Fisheries,2019
1678,Marine & Freshwater Biology,2019
1678,Oceanography,2019
1679,Materials Science,2019
1680,Chemistry,2019
1681,Engineering,2019
1682,Geochemistry & Geophysics,2019
1683,Chemistry,2019
1684,Science & Technology - Other Topics,2019
1685,Science & Technology - Other Topics,2019
1686,Science & Technology - Other Topics,2019
1687,Water Resources,2019
1688,Physics,2019
1689,Science & Technology - Other Topics,2019
1690,Chemistry,2019
1690,Energy & Fuels,2019
1690,Materials Science,2019
1691,Science & Technology - Other Topics,2019
1691,Materials Science,2019
1692,Computer Science,2019
1692,Construction & Building Technology,2019
1692,Engineering,2019
1692,Materials Science,2019
1693,Energy & Fuels,2019
1693,Engineering,2019
1694,Energy & Fuels,2019
1694,Engineering,2019
1695,Engineering,2019
1695,Telecommunications,2019
1696,Energy & Fuels,2019
1696,Nuclear Science & Technology,2019
1697,Materials Science,2019
1698,Science & Technology - Other Topics,2019
1698,Environmental Sciences & Ecology,2019
1699,Chemistry,2019
1700,Science & Technology - Other Topics,2019
1701,Science & Technology - Other Topics,2019
1702,Science & Technology - Other Topics,2019
1703,Thermodynamics,2019
1704,Energy & Fuels,2019
1704,Engineering,2019
1705,Mathematics,2019
1706,Chemistry,2019
1706,Engineering,2019
1707,Construction & Building Technology,2019
1707,Engineering,2019
1707,Mechanics,2019
1708,Construction & Building Technology,2019
1708,Engineering,2019
1708,Mechanics,2019
1709,Thermodynamics,2019
1709,Engineering,2019
1710,Research & Experimental Medicine,2019
1711,Construction & Building Technology,2019
1711,Engineering,2019
1711,Materials Science,2019
1712,Environmental Sciences & Ecology,2019
1713,Geology,2019
1714,Chemistry,2019
1714,Engineering,2019
1715,Chemistry,2019
1716,Computer Science,2019
1716,Engineering,2019
1717,Chemistry,2019
1717,Physics,2019
1718,Chemistry,2019
1718,Physics,2019
1719,Materials Science,2019
1720,Mathematics,2019
1720,Science & Technology - Other Topics,2019
1721,Science & Technology - Other Topics,2019
1722,Chemistry,2019
1722,Electrochemistry,2019
1722,Physics,2019
1723,Chemistry,2019
1723,Nuclear Science & Technology,2019
1724,Urban Studies,2019
1725,Engineering,2019
1726,Mathematics,2019
1727,Chemistry,2019
1727,Crystallography,2019
1728,Materials Science,2019
1729,Energy & Fuels,2019
1730,Biodiversity & Conservation,2019
1730,Environmental Sciences & Ecology,2019
1731,Thermodynamics,2019
1731,Chemistry,2019
1732,Engineering,2019
1732,Water Resources,2019
1733,Computer Science,2019
1733,Telecommunications,2019
1734,Computer Science,2019
1734,Telecommunications,2019
1735,Engineering,2019
1735,Materials Science,2019
1736,Engineering,2019
1736,Environmental Sciences & Ecology,2019
1737,Materials Science,2019
1738,Energy & Fuels,2019
1738,Engineering,2019
1739,Chemistry,2019
1739,Electrochemistry,2019
1739,Instruments & Instrumentation,2019
1740,Computer Science,2019
1741,Engineering,2019
1741,Water Resources,2019
1742,Science & Technology - Other Topics,2019
1742,Physics,2019
1743,Chemistry,2019
1744,Energy & Fuels,2019
1744,Engineering,2019
1745,Mathematics,2019
1746,Science & Technology - Other Topics,2019
1747,Geochemistry & Geophysics,2019
1748,Automation & Control Systems,2019
1748,Computer Science,2019
1748,Operations Research & Management Science,2019
1749,Engineering,2019
1750,Zoology,2019
1751,Science & Technology - Other Topics,2019
1752,Chemistry,2019
1753,Science & Technology - Other Topics,2019
1754,Geology,2019
1755,Engineering,2019
1756,Biochemistry & Molecular Biology,2019
1756,Pharmacology & Pharmacy,2019
1756,Chemistry,2019
1757,Environmental Sciences & Ecology,2019
1758,Chemistry,2019
1758,Electrochemistry,2019
1758,Energy & Fuels,2019
1759,Chemistry,2019
1760,Chemistry,2019
1760,Science & Technology - Other Topics,2019
1760,Materials Science,2019
1760,Physics,2019
1761,Engineering,2019
1762,Construction & Building Technology,2019
1762,Engineering,2019
1762,Materials Science,2019
1763,Engineering,2019
1764,Engineering,2019
1765,Environmental Sciences & Ecology,2019
1766,Science & Technology - Other Topics,2019
1767,Science & Technology - Other Topics,2019
1768,Engineering,2019
1769,Electrochemistry,2019
1770,Chemistry,2019
1770,Environmental Sciences & Ecology,2019
1771,Energy & Fuels,2019
1772,Energy & Fuels,2019
1773,Materials Science,2019
1774,History,2019
1775,Materials Science,2019
1775,Physics,2019
1776,Life Sciences & Biomedicine - Other Topics,2019
1777,Automation & Control Systems,2019
1777,Computer Science,2019
1778,Geochemistry & Geophysics,2019
1778,Engineering,2019
1779,Materials Science,2019
1780,Mathematics,2019
1781,Materials Science,2019
1781,Physics,2019
1782,Materials Science,2019
1782,Physics,2019
1783,Science & Technology - Other Topics,2019
1784,Science & Technology - Other Topics,2019
1785,Science & Technology - Other Topics,2019
1786,Chemistry,2019
1787,Engineering,2019
1788,Neurosciences & Neurology,2019
1789,Construction & Building Technology,2019
1790,Science & Technology - Other Topics,2019
1790,Environmental Sciences & Ecology,2019
1791,Automation & Control Systems,2019
1791,Chemistry,2019
1791,Computer Science,2019
1791,Instruments & Instrumentation,2019
1791,Mathematics,2019
1792,Energy & Fuels,2019
1793,Energy & Fuels,2019
1794,Energy & Fuels,2019
1794,Engineering,2019
1795,Energy & Fuels,2019
1795,Engineering,2019
1796,Computer Science,2019
1796,Engineering,2019
1796,Telecommunications,2019
1797,Computer Science,2019
1797,Engineering,2019
1797,Telecommunications,2019
1798,Psychology,2019
1799,Metallurgy & Metallurgical Engineering,2019
1800,Geology,2019
1801,Geology,2019
1802,Engineering,2019
1803,Environmental Sciences & Ecology,2019
1803,Evolutionary Biology,2019
1803,Genetics & Heredity,2019
1804,Chemistry,2019
1804,Science & Technology - Other Topics,2019
1804,Materials Science,2019
1804,Physics,2019
1805,Engineering,2019
1806,Science & Technology - Other Topics,2019
1807,Science & Technology - Other Topics,2019
1808,Science & Technology - Other Topics,2019
1809,Science & Technology - Other Topics,2019
1810,Science & Technology - Other Topics,2019
1811,Science & Technology - Other Topics,2019
1812,Science & Technology - Other Topics,2019
1813,Science & Technology - Other Topics,2019
1814,Science & Technology - Other Topics,2019
1815,Science & Technology - Other Topics,2019
1816,Science & Technology - Other Topics,2019
1817,Engineering,2019
1818,Engineering,2019
1818,Operations Research & Management Science,2019
1819,Engineering,2019
1820,Engineering,2019
1821,Science & Technology - Other Topics,2019
1822,Energy & Fuels,2019
1822,Environmental Sciences & Ecology,2019
1823,Electrochemistry,2019
1823,Metallurgy & Metallurgical Engineering,2019
1823,Materials Science,2019
1824,Engineering,2019
1825,Chemistry,2019
1826,Mathematics,2019
1827,Materials Science,2019
1828,Chemistry,2019
1829,Chemistry,2019
1830,Computer Science,2019
1831,Computer Science,2019
1832,Geology,2019
1833,Food Science & Technology,2019
1834,Chemistry,2019
1835,Water Resources,2019
1836,Engineering,2019
1837,Science & Technology - Other Topics,2019
1838,Chemistry,2019
1838,Physics,2019
1839,Operations Research & Management Science,2019
1839,Mathematics,2019
1840,Engineering,2019
1840,Operations Research & Management Science,2019
1841,Chemistry,2019
1841,Materials Science,2019
1841,Physics,2019
1842,Chemistry,2019
1842,Energy & Fuels,2019
1842,Engineering,2019
1843,Metallurgy & Metallurgical Engineering,2019
1844,Environmental Sciences & Ecology,2019
1844,"Public, Environmental & Occupational Health",2019
1845,Mathematics,2019
1846,Construction & Building Technology,2019
1847,Energy & Fuels,2019
1847,Engineering,2019
1847,Geology,2019
1848,Energy & Fuels,2019
1848,Engineering,2019
1848,Geology,2019
1849,Mathematics,2019
1849,Physics,2019
1850,Construction & Building Technology,2019
1850,Engineering,2019
1850,Materials Science,2019
1851,Electrochemistry,2019
1852,Engineering,2019
1852,Instruments & Instrumentation,2019
1853,Materials Science,2019
1854,Mathematics,2019
1855,Energy & Fuels,2019
1855,Engineering,2019
1856,Energy & Fuels,2019
1856,Engineering,2019
1857,Energy & Fuels,2019
1857,Engineering,2019
1858,Automation & Control Systems,2019
1858,Engineering,2019
1858,Instruments & Instrumentation,2019
1859,Mathematics,2019
1860,Chemistry,2019
1860,Materials Science,2019
1860,Metallurgy & Metallurgical Engineering,2019
1861,Chemistry,2019
1862,Area Studies,2019
1863,Thermodynamics,2019
1863,Energy & Fuels,2019
1863,Engineering,2019
1863,Mechanics,2019
1864,Chemistry,2019
1866,Science & Technology - Other Topics,2019
1867,Chemistry,2019
1868,Science & Technology - Other Topics,2019
1869,Engineering,2019
1870,Mathematics,2019
1872,Thermodynamics,2019
1872,Energy & Fuels,2019
1872,Mechanics,2019
1873,Thermodynamics,2019
1873,Energy & Fuels,2019
1874,Optics,2019
1874,Physics,2019
1879,Engineering,2019
1880,Electrochemistry,2019
1882,Science & Technology - Other Topics,2019
1882,Materials Science,2019
1883,Chemistry,2019
1883,Energy & Fuels,2019
1883,Materials Science,2019
1884,Engineering,2019
1885,Engineering,2019
1886,Engineering,2019
1886,Environmental Sciences & Ecology,2019
1887,Engineering,2019
1887,Environmental Sciences & Ecology,2019
1888,Area Studies,2019
1888,International Relations,2019
1889,Chemistry,2019
1890,Chemistry,2019
1890,Electrochemistry,2019
1890,Energy & Fuels,2019
1891,Energy & Fuels,2019
1892,Materials Science,2019
1893,Science & Technology - Other Topics,2019
1893,Environmental Sciences & Ecology,2019
1894,Social Sciences - Other Topics,2019
1895,Science & Technology - Other Topics,2019
1895,Materials Science,2019
1895,Physics,2019
1896,Materials Science,2019
1897,Materials Science,2019
1898,Toxicology,2019
1899,Energy & Fuels,2019
1899,Engineering,2019
1900,Energy & Fuels,2019
1900,Engineering,2019
1901,Science & Technology - Other Topics,2019
1902,Mechanics,2019
1902,Materials Science,2019
1902,Polymer Science,2019
1903,Chemistry,2019
1903,Physics,2019
1904,Physics,2019
1905,Chemistry,2019
1906,Science & Technology - Other Topics,2019
1907,Science & Technology - Other Topics,2019
1908,Mathematics,2019
1908,Science & Technology - Other Topics,2019
1909,Materials Science,2019
1910,Engineering,2019
1911,Energy & Fuels,2019
1912,Energy & Fuels,2019
1913,Science & Technology - Other Topics,2019
1913,Engineering,2019
1913,Environmental Sciences & Ecology,2019
1914,Chemistry,2019
1914,Engineering,2019
1914,Instruments & Instrumentation,2019
1915,Life Sciences & Biomedicine - Other Topics,2019
1916,Construction & Building Technology,2019
1916,Engineering,2019
1916,Materials Science,2019
1917,Materials Science,2019
1918,Science & Technology - Other Topics,2019
1918,Materials Science,2019
1919,Chemistry,2019
1919,Electrochemistry,2019
1920,Environmental Sciences & Ecology,2019
1921,Computer Science,2019
1921,Engineering,2019
1922,Business & Economics,2019
1923,Engineering,2019
1924,Engineering,2019
1924,Materials Science,2019
1924,Physics,2019
1925,Engineering,2019
1926,Engineering,2019
1927,Energy & Fuels,2019
1928,Anthropology,2019
1929,Telecommunications,2019
1930,Engineering,2019
1930,Telecommunications,2019
1931,Computer Science,2019
1932,Chemistry,2019
1932,Materials Science,2019
1933,Engineering,2019
1934,Thermodynamics,2019
1934,Chemistry,2019
1935,Science & Technology - Other Topics,2019
1936,Science & Technology - Other Topics,2019
1937,Science & Technology - Other Topics,2019
1938,Science & Technology - Other Topics,2019
1939,Science & Technology - Other Topics,2019
1940,Science & Technology - Other Topics,2019
1941,Science & Technology - Other Topics,2019
1942,Geology,2019
1943,Geology,2019
1944,Engineering,2019
1944,Instruments & Instrumentation,2019
1945,Biotechnology & Applied Microbiology,2019
1946,Chemistry,2019
1947,Materials Science,2019
1948,Energy & Fuels,2019
1949,Materials Science,2019
1949,Physics,2019
1950,Materials Science,2019
1951,Optics,2019
1951,Physics,2019
1952,Energy & Fuels,2019
1952,Engineering,2019
1953,Energy & Fuels,2019
1953,Engineering,2019
1954,Engineering,2019
1954,Operations Research & Management Science,2019
1955,Energy & Fuels,2019
1955,Materials Science,2019
1955,Physics,2019
1956,Chemistry,2019
1957,Computer Science,2019
1959,Chemistry,2019
1960,Mathematics,2019
1961,Chemistry,2019
1962,Mathematics,2019
1963,Chemistry,2019
1963,Electrochemistry,2019
1963,Energy & Fuels,2019
1964,Chemistry,2019
1964,Science & Technology - Other Topics,2019
1965,Chemistry,2019
1965,Energy & Fuels,2019
1965,Materials Science,2019
1966,Computer Science,2019
1967,Electrochemistry,2019
1968,Mathematics,2019
1968,Physics,2019
1969,Chemistry,2019
1970,Energy & Fuels,2019
1970,Engineering,2019
1971,Chemistry,2019
1971,Science & Technology - Other Topics,2019
1971,Engineering,2019
1972,Materials Science,2019
1972,Metallurgy & Metallurgical Engineering,2019
1973,Engineering,2019
1973,Materials Science,2019
1974,Energy & Fuels,2019
1974,Engineering,2019
1975,Engineering,2019
1977,Engineering,2019
1977,Materials Science,2019
1977,Mechanics,2019
1978,Science & Technology - Other Topics,2019
1979,Engineering,2019
1980,Science & Technology - Other Topics,2019
1980,Engineering,2019
1980,Environmental Sciences & Ecology,2019
1981,Chemistry,2019
1982,Construction & Building Technology,2019
1983,Science & Technology - Other Topics,2019
1984,Mathematical & Computational Biology,2019
1984,Mathematics,2019
1985,Engineering,2019
1985,Mathematics,2019
1987,Engineering,2019
1987,Materials Science,2019
1987,Mechanics,2019
1988,Mathematics,2019
1989,Energy & Fuels,2019
1990,Energy & Fuels,2019
1991,Biochemistry & Molecular Biology,2019
1991,Chemistry,2019
1992,Chemistry,2019
1992,Engineering,2019
1992,Instruments & Instrumentation,2019
1993,Science & Technology - Other Topics,2019
1993,Environmental Sciences & Ecology,2019
1994,Science & Technology - Other Topics,2019
1994,Materials Science,2019
1995,Computer Science,2019
1996,Engineering,2019
1996,Materials Science,2019
1997,Thermodynamics,2019
1997,Mathematics,2019
1997,Mechanics,2019
1998,Science & Technology - Other Topics,2019
1998,Optics,2019
1999,Thermodynamics,2019
1030,Thermodynamics,2019
1030,Engineering,2019
1030,Mechanics,2019
1061,Automation & Control Systems,2019
1217,Business & Economics,2019
1219,Science & Technology - Other Topics,2019
1304,Mathematics,2019
1326,Materials Science,2019
1330,Operations Research & Management Science,2019
1330,Mathematics,2019
1333,Energy & Fuels,2019
1333,Engineering,2019
1333,Geology,2019
1385,Thermodynamics,2019
1385,Chemistry,2019
1548,Environmental Sciences & Ecology,2019
1551,Mathematics,2019
1577,Engineering,2019
1658,Mathematics,2019
1878,Materials Science,2019
1986,Business & Economics,2019
1000,Engineering,2020
1000,Materials Science,2020
1001,Thermodynamics,2020
1001,Energy & Fuels,2020
1001,Mechanics,2020
1002,Engineering,2020
1002,Water Resources,2020
1003,Engineering,2020
1003,Water Resources,2020
1004,Chemistry,2020
1004,Crystallography,2020
1005,Materials Science,2020
1006,Chemistry,2020
1007,Chemistry,2020
1008,Chemistry,2020
1008,Materials Science,2020
1008,Physics,2020
1009,Engineering,2020
1009,Psychology,2020
1010,Construction & Building Technology,2020
1010,Engineering,2020
1011,Energy & Fuels,2020
1011,Engineering,2020
1012,Energy & Fuels,2020
1012,Engineering,2020
1013,Energy & Fuels,2020
1013,Engineering,2020
1014,Energy & Fuels,2020
1014,Engineering,2020
1015,Thermodynamics,2020
1015,Engineering,2020
1015,Mechanics,2020
1016,Geology,2020
1017,Materials Science,2020
1018,Environmental Sciences & Ecology,2020
1019,Science & Technology - Other Topics,2020
1019,Energy & Fuels,2020
1020,Science & Technology - Other Topics,2020
1020,Energy & Fuels,2020
1021,Environmental Sciences & Ecology,2020
1022,Chemistry,2020
1022,Physics,2020
1023,Geochemistry & Geophysics,2020
1024,Engineering,2020
1024,Materials Science,2020
1024,Mechanics,2020
1027,Engineering,2020
1029,Science & Technology - Other Topics,2020
1031,Mathematics,2020
1034,Energy & Fuels,2020
1034,Nuclear Science & Technology,2020
1039,Engineering,2020
1039,Optics,2020
1059,Energy & Fuels,2020
1059,Nuclear Science & Technology,2020
1060,Chemistry,2020
1066,Engineering,2020
1069,Energy & Fuels,2020
1069,Engineering,2020
1069,Geology,2020
1070,Engineering,2020
1070,Operations Research & Management Science,2020
1070,Mathematics,2020
1072,Computer Science,2020
1076,Energy & Fuels,2020
1076,Nuclear Science & Technology,2020
1179,Physics,2020
1183,"Dentistry, Oral Surgery & Medicine",2020
1184,Chemistry,2020
1184,Science & Technology - Other Topics,2020
1184,Materials Science,2020
1184,Physics,2020
1188,Science & Technology - Other Topics,2020
1189,Pharmacology & Pharmacy,2020
1189,Chemistry,2020
1191,Computer Science,2020
1191,Operations Research & Management Science,2020
1193,Engineering,2020
1193,Operations Research & Management Science,2020
1194,Materials Science,2020
1194,Metallurgy & Metallurgical Engineering,2020
1204,Computer Science,2020
1204,Engineering,2020
1205,Chemistry,2020
1205,Electrochemistry,2020
1208,Engineering,2020
1208,Operations Research & Management Science,2020
1213,Engineering,2020
1213,Optics,2020
1214,Thermodynamics,2020
1214,Chemistry,2020
1216,Science & Technology - Other Topics,2020
1220,Energy & Fuels,2020
1220,Nuclear Science & Technology,2020
1276,Thermodynamics,2020
1276,Chemistry,2020
1299,Social Work,2020
1306,Energy & Fuels,2020
1306,Environmental Sciences & Ecology,2020
1307,Automation & Control Systems,2020
1307,Operations Research & Management Science,2020
1307,Mathematics,2020
1308,Biotechnology & Applied Microbiology,2020
1308,Food Science & Technology,2020
1316,Construction & Building Technology,2020
1316,Engineering,2020
1317,Biochemistry & Molecular Biology,2020
